"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Arhgap5",0.851475737500851,5.99506811741671,6.78295675022274,0.000278163255681419,0.027920311831948,0.977508233874736
"2310033P09Rik",-0.835835248169377,2.24270054942795,-6.76109069219488,0.000283677186947342,0.0282101202575413,0.957972377138529
"Col20a1",1.45304871512452,1.43491800623617,6.74106340380384,0.000288835691320236,0.0284595901355902,0.940027104734678
"Rfc3",-1.55774227127924,3.13003907863921,-6.71288224401214,0.000296274371061682,0.028826642832892,0.914690737130588
"AI854517",-1.33910744806227,2.68693028989973,-6.70672212184428,0.000297928990172347,0.028826642832892,0.909139201724008
"2810417H13Rik",-2.16589055681361,2.14823353884783,-6.6904639712462,0.000302346172989805,0.0289928383742009,0.894464367456701
"Cdv3",1.29376651231724,5.25001363587703,6.67300029158874,0.000307173252420553,0.0291950507167853,0.878664325922147
"Agpat4",1.3651844999932,4.54387562980978,6.65556452086365,0.000312079381715948,0.0292341411814851,0.862851118313777
"Pde4d",1.1487204956031,3.3089533724112,6.65222706694907,0.00031302851358201,0.0292341411814851,0.859819860245159
"Nes",-2.19544064270262,4.10436812137746,-6.63039196785266,0.000319318956873732,0.0295645310071025,0.839953181951273
"Megf11",-1.24879894069531,3.01815665095807,-6.61521962570922,0.000323773752644827,0.0297207701145764,0.826112943340154
"Plxnb3",2.12090148841091,4.60941936399297,6.588360791894,0.000331832508273369,0.0302023825326779,0.801540301874081
"Arpc1a",1.09576362270715,5.90734615385792,6.52596314148879,0.0003514408607854,0.0317182760070184,0.744096906538109
"Fanci",-1.11766735236867,1.11415079023618,-6.49969714891055,0.000360082312971344,0.0322273670109353,0.719766226364373
"Usp16",0.956564253749016,4.12382283679489,6.47264955360187,0.000369231639133191,0.0324983870192799,0.694618000205662
"Mycl1",1.38447483013395,4.96970324466858,6.46251615212634,0.000372726568045388,0.0324983870192799,0.685171680600195
"Dsn1",-0.956058155873485,2.07407298899667,-6.46077244861064,0.000373331702857456,0.0324983870192799,0.683544856196272
"Zfp169",1.02986390066344,2.48221206552245,6.45536841236022,0.000375214151805466,0.0324983870192799,0.678500527496604
"Hist1h4d",-1.55715456124153,7.3761671986342,-6.43825467682654,0.000381246393285932,0.0325113754817019,0.662500748489149
"Mvd",1.23699869803418,4.32997983062304,6.43777124186042,0.000381418371573039,0.0325113754817019,0.66204822443391
"Snx30",1.69059241061989,2.85324646929704,6.41999526233107,0.000387803051826423,0.0327271974387105,0.645387571613173
"D630045J12Rik",1.75005880800445,2.99577652256984,6.4138317962867,0.000390044811187611,0.0327271974387105,0.639601140637361
"Bag1",1.00032049555664,5.68572630748074,6.39785281384509,0.000395924830201294,0.0329630440028054,0.624576369252506
"Dlgap3",-1.45355119059465,1.54574094489394,-6.38094650320571,0.000402254875549272,0.0330254015544286,0.608643017288859
"Mrpl27",0.948351485521851,2.76214871250321,6.37791984672587,0.000403400083760344,0.0330254015544286,0.605786562956552
"Rpl38",0.933075919718334,3.05529574984694,6.36524892858946,0.000408234398634193,0.0330254015544286,0.593815036032337
"Clcn6",0.736632873080732,4.12950106393917,6.36332586363914,0.000408973780888176,0.0330254015544286,0.591996260551169
"Chn2",2.16605260747367,5.32707171110444,6.35365284213123,0.000412715786203852,0.0330507572859533,0.58284038381422
"Nfib",-1.16614564205159,3.26944618439646,-6.34666628579886,0.000415442479851368,0.0330507572859533,0.576219628275298
"Hist1h1d",-1.50032348886325,3.86719120076561,-6.32936776371287,0.00042228128322348,0.033347801336913,0.559798912620701
"Astn2",1.96619854411668,2.97430442895283,6.31209247048797,0.000429237469372296,0.0334643797235191,0.543360488212111
"Sc5d",0.917666135523534,4.51101501568823,6.30439011259231,0.000432380400659514,0.0334643797235191,0.536018422564296
"Zfp365",1.30380369756627,4.42226128498757,6.30198337986723,0.000433367761122833,0.0334643797235191,0.533722644038354
"Rasgef1b",2.97199225323461,3.42127537961663,6.28591374332984,0.000440025642310426,0.0334643797235191,0.518373983717487
"Aatk",1.80323104800304,3.03831847948773,6.27862367123804,0.000443083872078275,0.0334643797235191,0.511399580901858
"Map3k1",-1.25908588910775,3.25180699768345,-6.27075505299204,0.000446411642506337,0.0334643797235191,0.503863682758391
"Mtap1b",2.0436791929054,3.80178917383891,6.26016396128425,0.000450935229347032,0.0334643797235191,0.493707298240075
"Hoxa2",-0.86682123476893,2.24459171936636,-6.25204622019154,0.000454437299808371,0.0334643797235191,0.485912532689214
"Col9a1",3.49255875491578,4.53819706231975,6.24427626373322,0.000457817983504132,0.0334643797235191,0.478443401602144
"Mink1",1.56490186763467,3.74844246432133,6.24335925128698,0.000458218833883688,0.0334643797235191,0.477561355758023
"Me3",-1.32942428307908,1.52191927964923,-6.24274931019016,0.000458485673654214,0.0334643797235191,0.476974609525788
"Scamp2",0.792542128062788,4.720755970793,6.23668581233129,0.000461147877009388,0.0334643797235191,0.471138965126071
"Hist1h2bg",-1.35868203658441,5.6301437319998,-6.22718602031928,0.00046535379571009,0.0335429514491702,0.461986174347496
"Epha5",-1.12387225243564,2.14891199551262,-6.21358489370216,0.000471450766832844,0.0337558749052317,0.448860617949934
"5730508B09Rik",1.32241621104067,2.06470723471531,6.20005603584298,0.000477604514662917,0.0339161588129288,0.435779944866996
"Hist1h4h",-2.18173548241124,6.65119271415652,-6.18653572316654,0.000483844669737364,0.0339161588129288,0.422682715477563
"Kcna1",3.10287742853498,2.98851727283811,6.1820805183346,0.000485920943000777,0.0339161588129288,0.418361481587674
"Elmo1",1.22795022054582,3.80459908105076,6.1812243624964,0.000486321085399537,0.0339161588129288,0.417530761559159
"Lmo3",-2.16121856352417,2.81499174321915,-6.131190674761,0.000510361056986095,0.0349370963726343,0.368809851133705
"Gtf2f2",0.791913546428434,4.6673348277827,6.12282414466261,0.00051450980296708,0.0349370963726343,0.360629414254053
"Ndufa12",1.18577244820052,3.95747938721159,6.11399169758405,0.000518930724530101,0.0349370963726343,0.351982997208661
"Cdc20",-2.15041406246507,2.42455378424564,-6.11157379803643,0.000520148385195712,0.0349370963726343,0.349614154930113
"Fabp5",0.895447563375502,4.301386768898,6.10487072465767,0.000523540878856078,0.0349370963726343,0.343042877696012
"Gale",0.874474453162174,2.64650315567341,6.10230544833686,0.000524845758368938,0.0349370963726343,0.340526404198213
"Pbk",-1.63245632100124,1.98349049920195,-6.09586031804105,0.000528140345363248,0.0349370963726343,0.334199890171042
"Sc4mol",1.04618883990518,5.82042432907773,6.07473615634652,0.000539102325760148,0.0349370963726343,0.313424342178275
"Creb3l2",1.21481999937232,2.83273007433819,6.06479061371903,0.000544351630145744,0.0349370963726343,0.303621586959481
"5730559C18Rik",1.20753448594966,3.50110404238943,6.06330038896415,0.000545143109134726,0.0349370963726343,0.302151578238583
"Fam59b",-1.19669661016739,3.38770870969212,-6.06118199840751,0.000546270439800251,0.0349370963726343,0.300061396052736
"Rab3a",1.4207353953413,3.85162986019189,6.05930464258418,0.000547271687858624,0.0349370963726343,0.298208519549155
"Hist1h2ai",-1.71763724806152,1.4282681083672,-6.05592144162137,0.000549081251615347,0.0349370963726343,0.294868200159017
"1700021K19Rik",0.846182946205602,4.52824891330071,6.04865011245864,0.00055299322035468,0.0349370963726343,0.287683664239576
"Mcam",1.04989877751051,2.68881046305811,6.04411098350087,0.000555451122320461,0.0349370963726343,0.283194997533501
"Hsd17b7",1.19154989914387,3.31969616806762,6.0429183344535,0.000556098964543364,0.0349370963726343,0.282015132910529
"Mllt4",-0.891544914054731,2.42700264201043,-6.03709389345646,0.000559274985211696,0.0349370963726343,0.276250287953548
"Rassf8",0.863890947266693,2.36351529655728,6.03198838364205,0.000562075727809143,0.0349370963726343,0.271193140657185
"Bfsp2",2.19827565692807,1.97857709786545,6.03073263120974,0.000562767008609472,0.0349370963726343,0.269948728116103
"Sox9",-1.33986143063581,2.4647495796848,-6.00644022580756,0.000576329303572177,0.0354351379150976,0.24583248097623
"Ophn1",1.20164582304896,3.90036626838509,6.00457063627056,0.000577388187629616,0.0354351379150976,0.243973039008295
"Pik3r1",-0.790406081668304,5.65076192833771,-5.99041345207934,0.000585477644067549,0.0357274425982129,0.229876847780132
"Pdcd4",0.936224518204123,4.86716656153136,5.97633878873629,0.000593646201557148,0.0358053171753786,0.215835028431055
"Tmem2",-0.976554556898194,1.69390751035199,-5.97519970821662,0.000594312865561511,0.0358053171753786,0.214697392199205
"Lrrc8d",0.781820873586399,3.23542381009603,5.96622523831607,0.000599594781216656,0.0358053171753786,0.205727936861358
"Ranbp17",0.808733080112066,1.78662490983718,5.96265604099178,0.00060171004764836,0.0358053171753786,0.202157592426847
"Hist1h2bl",-1.86671479418774,4.58621127042945,-5.95977608235629,0.00060342294308599,0.0358053171753786,0.19927540402746
"Dyrk3",-0.860823395632562,0.945078111646884,-5.9214723523533,0.000626732512969455,0.0368851729966377,0.160831019958825
"Me2",0.683453801402732,3.79338277569375,5.91864873515015,0.000628490377875671,0.0368851729966377,0.15798884635686
"Tuba1a",0.954571968720662,9.08882997326196,5.89288873410743,0.000644785269506208,0.0376358358396558,0.132007478397258
"Shc3",-1.20724773695058,2.89001005737732,-5.88048692688045,0.000652798738544381,0.0378976132538738,0.119465561541146
"Kctd4",0.954514593515814,3.34583951265656,5.87297958802039,0.000657703851755021,0.0379770933755318,0.111862795447793
"Ng23",1.5779247374737,2.46287579368551,5.86071934805769,0.000665803483037804,0.0382391946942568,0.0994294792272576
"Hat1",-0.768824512470809,2.79301784804848,-5.85438975421045,0.000670028798834663,0.0382771771249164,0.0930021541026811
"Slc44a5",1.20299275794735,2.19168065424598,5.82224802685516,0.000691954138318906,0.0393205684949474,0.0602759097531047
"Spsb1",1.14801714678406,1.8644897931637,5.8167380497302,0.00069579289718268,0.039330609030221,0.0546508970377593
"Sox11",-1.14381919834904,3.22676279475056,-5.80249795497804,0.000705824868220971,0.0395068339661109,0.0400933465150253
"Hist1h2bb",-1.75170120072752,5.72131658341965,-5.79877022291435,0.000708477703838355,0.0395068339661109,0.0362777066217044
"Ggt7",0.748854556057759,2.8835266901813,5.79671384959005,0.000709945899018567,0.0395068339661109,0.0341719855859273
"Cdca3",-1.95556052809235,2.12842461875169,-5.77606302786324,0.000724880547639797,0.0401299849569661,0.0129918864767724
"Spty2d1",0.799910665563425,2.45310452514291,5.76510814395124,0.000732945756846557,0.040368397069395,0.00173130287544865
"Tspan18",1.46636827769442,1.21718798707441,5.74135356559432,0.000750781963339282,0.0411397871748157,-0.0227456610553141
"Rapgef1",1.19265368606233,4.75043316776594,5.73561499772618,0.000755163348956215,0.0411698191258363,-0.0286709774811627
"Eif2c3",0.859933342889876,2.84952400644211,5.71989867117739,0.000767310044742305,0.0416207569723856,-0.0449231827469294
"Cenpn",-1.20798404618393,1.35010028335112,-5.70856228662163,0.00077620743610482,0.0418917983103808,-0.0566683514339186
"Rusc2",0.858868252208817,3.01122632872303,5.70326101635584,0.000780407746226233,0.0419012523326943,-0.0621671901960879
"4732418C07Rik",1.08873293165319,3.74352220446866,5.69852033919461,0.000784185448684503,0.0419012523326943,-0.0670880051399321
"Dhcr24",0.828939880660391,4.06818210861108,5.69217358357186,0.000789275078502827,0.0419336072055125,-0.0736810471920304
"Btg2",-1.43653593706863,3.76172004191988,-5.68805230753494,0.000792599838241996,0.0419336072055125,-0.0779653909311984
"Rap1gds1",0.712677002238848,4.50986587524324,5.67877517678949,0.000800141506209883,0.0420221442208618,-0.0876186505726277
"Myo1b",-1.41775958182467,2.08612057763762,-5.6763836457282,0.000802098655984792,0.0420221442208618,-0.0901091780318852
"Srpk3",1.3492342801733,1.94284822611055,5.659401143606,0.000816151698816331,0.0423361760101272,-0.107818685508133
"Epb4.1l2",2.03476589541665,5.6144064527592,5.65802127756811,0.000817305590411899,0.0423361760101272,-0.109259473893337
"Matn2",2.37747594014461,2.73462984036658,5.65490471514115,0.000819918492561123,0.0423361760101272,-0.112514660360425
"Gins1",-1.02215098653049,1.37724543869278,-5.64895638071275,0.000824931521612106,0.0423912179048518,-0.118731521045079
"Actc1",-1.47120652387336,0.77063738190179,-5.62805646049746,0.000842819085165721,0.0429965555235359,-0.140616039766818
"Vldlr",1.05067341453143,2.68886908391877,5.6258667436307,0.0008447181764866,0.0429965555235359,-0.142912623338036
"Ypel2",1.21126438896037,1.77589792710165,5.62094451670973,0.000849004614469912,0.0430108941481455,-0.148077644990031
"Tmem108",1.62398518629589,2.22893776938647,5.60926886584873,0.00085926982405215,0.0430908282979902,-0.160343454513484
"Mthfr",0.690588013531921,1.7895562644909,5.60862930932556,0.000859836119348243,0.0430908282979902,-0.161015917429459
"Inppl1",1.14571907294744,4.83780734416384,5.60549323981166,0.000862619002240959,0.0430908282979902,-0.16431421508975
"C030019I05Rik",1.06505032089003,1.50076490984226,5.59613407395194,0.000870984220343904,0.0433072709559885,-0.174166139920398
"Bin1",1.12714654216301,4.90084830948203,5.5851042015954,0.000880959423557625,0.0436014018848336,-0.1857933099261
"Cdc37l1",0.770022886116895,5.00858018624128,5.55645845546779,0.000907468297355785,0.0447073830899135,-0.216074241780994
"Tmem40",1.57957619224578,1.93129915579965,5.54798433414708,0.00091548038955772,0.0447612561690836,-0.225055369120651
"Hist1h4j",-2.4966563295529,3.80331230766388,-5.54649441027578,0.000916897239962605,0.0447612561690836,-0.226635535325756
"Melk",-1.31921422098651,1.13551909559635,-5.54069332685604,0.000922437214997072,0.0448279442944279,-0.232791117982722
"Zeb1",-1.26102320429085,4.49868731807542,-5.53497665678449,0.000927933215770795,0.0448495366871709,-0.238862014544645
"Tcf19",-1.19946695612371,1.59190424005647,-5.53089917728574,0.00093187567108923,0.0448495366871709,-0.243195115215363
"Mns1",-1.10998069905967,1.17759459586178,-5.52624722494031,0.000936396464034787,0.0448495366871709,-0.248141719862319
"Polr2f",-1.70923366016023,6.37985001421464,-5.52298098476913,0.000939585265792687,0.0448495366871709,-0.251616764306318
"Pde1b",-0.834297710590997,1.03949561886667,-5.5096917669557,0.000952685183440263,0.0450999742911302,-0.265771901715205
"8430427H17Rik",1.10930369343603,3.28598043348785,5.50914313798402,0.000953230369095582,0.0450999742911302,-0.266356844238961
"Cyp51",0.877664607753665,5.42971725467343,5.48993046697038,0.000972544193445097,0.0455618748190943,-0.286869493787125
"Taldo1",0.988796702503452,6.20360466751067,5.48769779565175,0.000974816847110536,0.0455618748190943,-0.289256805247292
"Adam23",1.32005085747664,2.45188890490273,5.48309122390547,0.000979524694119496,0.0455618748190943,-0.294184791841154
"Rab8b",-0.803181401500558,3.97992669154471,-5.48075226536307,0.000981924797024456,0.0455618748190943,-0.296688160366625
"Nkx6-1",-1.25374367717556,1.26412566936802,-5.47853667248743,0.00098420437225604,0.0455618748190943,-0.299060245704676
"Ptprz1",-0.735516507948993,6.55509507748395,-5.4656048470149,0.000997628223782576,0.0455991695992907,-0.312920124127896
"Cask",0.661718799565575,4.89653952765615,5.46553219757915,0.000997704213015763,0.0455991695992907,-0.312998057944151
"S100b",2.16349838651686,5.80753932035897,5.46546293070543,0.000997776670208918,0.0455991695992907,-0.313072363893208
"Nab2",-0.899311933056427,1.38494445816434,-5.46114387767431,0.0010023062872724,0.0455991695992907,-0.317707041556248
"Zdhhc12",0.785771486491407,2.8514808050795,5.45721180912311,0.00100645004202175,0.0455991695992907,-0.321928884958702
"Hmgxb3",0.825398944707251,3.09505080590533,5.45340089720305,0.00101048439149266,0.0455991695992907,-0.326022854159355
"Ccdc123",-0.688602802514775,1.55434062464733,-5.44793844000211,0.00101629866671496,0.0456696555670236,-0.331894835605379
"Kcnip2",1.56834358945574,1.75695234636111,5.44025726730865,0.0010245378949198,0.0457311058270253,-0.340159444999603
"Oprl1",-1.08197853920676,1.52154121888736,-5.42976768607442,0.00103591036817352,0.0457311058270253,-0.351460092153616
"Ublcp1",0.689596995176258,1.9893281771239,5.4265987001855,0.00103937376751122,0.0457311058270253,-0.354877360146854
"Ankrd44",1.62658209632046,1.82922793009228,5.42028609983161,0.00104631145077011,0.0457311058270253,-0.361689038103363
"Meis2",-0.847069122552284,2.65741911319229,-5.41608357997836,0.00105095878695945,0.0457311058270253,-0.366227136394603
"App",0.812466937241463,5.51972559635986,5.41412125359001,0.00105313670888272,0.0457311058270253,-0.368347068580183
"Net1",-1.08874186820198,1.17303321756787,-5.41312491611675,0.00105424444049215,0.0457311058270253,-0.369423649649562
"Zfr2",0.840211979255954,1.68707880739693,5.41292463635924,0.00105446726930995,0.0457311058270253,-0.369640077700216
"Arid5b",-0.659085963990926,1.56487454412368,-5.40729809390132,0.00106074884055244,0.0457311058270253,-0.375722750396119
"Lhfpl2",2.43293527457281,3.55137463038193,5.40684813937339,0.00106125297968019,0.0457311058270253,-0.376209387651721
"Slc1a1",1.71836634227892,5.93146620277127,5.40268681148422,0.00106592812724132,0.0457311058270253,-0.380711415813941
"Cux2",0.701748677376731,2.07205154108691,5.40017400095903,0.00106876234288486,0.0457311058270253,-0.383431221977162
"Trak2",0.634471973813524,3.49954758980113,5.3853682921768,0.00108563364867415,0.0462686721696842,-0.399475914616299
"Utp14b",0.821333054282271,3.74001214904196,5.37954739965519,0.00109234791133854,0.0463708164734225,-0.405792982780524
"Sulf2",1.07034132148274,5.8428327510892,5.3712053236906,0.00110205128640126,0.046476547124396,-0.414855072773346
"1700040N02Rik",1.65892598528577,1.41811468432939,5.36997249668257,0.00110349343731108,0.046476547124396,-0.416195199323255
"Opn3",1.03805759136298,1.64190053144375,5.35854597553045,0.00111696081635314,0.0464970801560744,-0.428627181397784
"Cenpk",-1.00518497482082,1.07845054043246,-5.35816634297431,0.00111741139269511,0.0464970801560744,-0.429040558623186
"Tox3",-1.1119535787479,2.80781813676651,-5.35503253439378,0.00112113859194229,0.0464970801560744,-0.432453758562382
"Shcbp1",-1.52364199804685,1.45109456671577,-5.35489851125633,0.00112129830171539,0.0464970801560744,-0.432599763579446
"Gm19897",0.965995655852855,1.27355295565393,5.33951019474176,0.00113980591354545,0.0470827519672235,-0.449381933421337
"Syde2",0.757549674797353,2.1697497698527,5.3334865089508,0.00114714329041634,0.0471784730766725,-0.455961025044963
"Nuf2",-1.80806549796844,1.66018840717146,-5.32550525639482,0.00115694648547925,0.0471784730766725,-0.464686669950276
"Kif11",-2.05550878859118,2.13470019147392,-5.32308840408943,0.00115993346782304,0.0471784730766725,-0.467330846581548
"Sh3gl3",1.9736973286209,4.82303420855655,5.32161814825271,0.0011617547635018,0.0471784730766725,-0.468939826366707
"Cenpm",-1.24856796066658,1.45871309347213,-5.31973910893271,0.00116408709174285,0.0471784730766725,-0.470996638521694
"Znrf1",0.977330886498269,3.1911802820852,5.30996522798099,0.00117630335824651,0.0474943536374717,-0.481703877277306
"Slc6a8",0.797717913534139,3.38782932961191,5.29850537499708,0.00119080945845925,0.0478783465384397,-0.49427662196474
"Rpl21",-0.844709488562562,3.15958217339104,-5.29543510437684,0.00119472969015846,0.0478783465384397,-0.497648453720842
"Rep15",1.30796189820695,1.68213080074232,5.2781866350431,0.00121702259390385,0.0479190778803077,-0.516617805366306
"Adamts7",-0.977482664327276,1.76288009020442,-5.27320084792943,0.00122355268188619,0.0479190778803077,-0.522109491313246
"Ckap2l",-1.92841567366748,1.75330092658509,-5.27187397537196,0.00122529711919223,0.0479190778803077,-0.523571639440283
"Prr18",-1.14626701047993,1.8276502494008,-5.27066065775017,0.00122689469455607,0.0479190778803077,-0.524908891255873
"Has2",2.20395954638661,2.01313524437249,5.27046006663068,0.00122715903664063,0.0479190778803077,-0.525129993418004
"Nalcn",0.650369090407622,3.11885127729747,5.26895112873672,0.00122914957602979,0.0479190778803077,-0.526793421980084
"Dynll1",0.847737707327974,6.11736431909354,5.26601319624875,0.00123303553734837,0.0479190778803077,-0.530033150068414
"Hist1h3h",-1.41756258760119,4.51037562826521,-5.2657887725444,0.00123333294227864,0.0479190778803077,-0.530280681714957
"Plk2",-0.863585665658286,3.66369269529484,-5.26085243078146,0.00123989482987473,0.0479190778803077,-0.535727246466255
"Lamb1",-0.962397886226154,2.67926390386759,-5.26050100128397,0.0012403634684102,0.0479190778803077,-0.536115142113995
"Tcp11l2",0.920178015160583,4.37326616716663,5.25074733569924,0.00125344934544623,0.0482510608247043,-0.546888444941801
"Hist1h1b",-2.46979727366141,4.31629633720973,-5.24238648099495,0.00126478920705327,0.0485137002991146,-0.556134936895924
"Racgap1",-1.90309141579836,2.56836999229337,-5.22650536535281,0.00128664524070904,0.0488746287163859,-0.573727813158682
"Hist1h4c",-1.48840151564474,4.29912240584345,-5.2256586752084,0.00128782224844291,0.0488746287163859,-0.574666851745373
"Zfp367",-0.92206850351632,1.74424899385359,-5.22097898240352,0.00129434931381026,0.0488746287163859,-0.579858944884589
"Tfdp2",-0.760525811967811,2.30153436952229,-5.21946359427177,0.00129647082117913,0.0488746287163859,-0.581540980871766
"Slc35b2",0.865356235207126,5.02190353682514,5.21911996145999,0.00129695243800465,0.0488746287163859,-0.581922452216484
"Col16a1",0.984694571673873,2.05191189371957,5.21355318554747,0.00130478237906651,0.0489977718572529,-0.588104733053417
"Irs1",0.965884651245476,2.70265162576308,5.19454075587756,0.00133192428000755,0.0496846850990407,-0.609255269736042
"Psmc3ip",-0.635788590922895,1.82575640278385,-5.19426209041059,0.00133232675125919,0.0496846850990407,-0.609565687338047
"Aacs",0.888131138677862,4.10416014491631,5.1819246249955,0.00135028210374255,0.0501800338899482,-0.62332092270126
"Arpc5",0.698218341804023,5.36813639422531,5.17121251269647,0.00136609090561675,0.0505228228105982,-0.635283068125347
"Zfp36l2",-1.08583790974869,2.88076060552789,-5.16931379550312,0.00136891447280112,0.0505228228105982,-0.637405201193924
"Birc5",-2.00367522969939,2.19617379637218,-5.16115645083241,0.00138111940608349,0.050798706922386,-0.646528729352847
"Mki67",-2.28864804814356,2.69002822486249,-5.15423438609872,0.00139157126921206,0.0508760388800162,-0.654278732409017
"Pak4",0.997552749825511,2.81229212244343,5.15180549138278,0.00139525960401387,0.0508760388800162,-0.656999899717152
"Cdh4",-0.920741018650225,1.55143799184055,-5.1503775188886,0.00139743309772856,0.0508760388800162,-0.65860012824664
"Nckap5",-0.890646117701792,2.21047404315646,-5.14404523009569,0.00140711693193141,0.0510555265167004,-0.66570008130636
"Rrm2",-1.73546216705639,2.15144328059711,-5.13870392098007,0.0014153434287702,0.0510941438911116,-0.671693743626559
"Slc26a2",1.5635716236587,2.75521788848647,5.13411960312825,0.0014224467742777,0.0510941438911116,-0.676841483836006
"Top2a",-2.39769646978481,3.20842371504714,-5.13282055340458,0.00142446685088618,0.0510941438911116,-0.678300781491421
"Ugt8a",1.7220058085623,5.40999980531332,5.12884878370774,0.00143066296709947,0.0510941438911116,-0.682764121968014
"Rap2a",0.676294165133214,4.44800293731678,5.12544676114472,0.00143599413152919,0.0510941438911116,-0.686589143976819
"Sec24d",1.22005361908694,2.4170494746774,5.12498116875239,0.00143672546137018,0.0510941438911116,-0.687112766611977
"Hist1h4f",-2.14183796916501,5.8397298375136,-5.10968581051909,0.00146098287905182,0.0516471070800357,-0.704333196283519
"Mitf",1.00788761368282,2.03738480125383,5.1066297436513,0.00146588407416016,0.0516471070800357,-0.707778251418622
"Zfp811",-0.863922898043963,1.31567772541224,-5.09770287529537,0.00148030579457008,0.0516471070800357,-0.717849674487852
"Lima1",1.46179772516199,5.27080714448422,5.09664167011517,0.00148203069696054,0.0516471070800357,-0.719047765139459
"Kntc1",-1.20729329808529,0.894122215413281,-5.09238549592641,0.00148897128419975,0.0516471070800357,-0.723854704726109
"Ncapd2",-1.44319060878557,2.75543577117772,-5.09220427886672,0.00148926759898263,0.0516471070800357,-0.724059434483975
"Papss1",0.760740002488995,5.8842415064272,5.09061324573937,0.00149187197735423,0.0516471070800357,-0.725857121499458
"Rbpj",0.676936409719524,2.05571291990894,5.08723394188106,0.00149742043503397,0.0516471070800357,-0.729676657745421
"Zmynd8",0.926301838843709,3.61961839127714,5.08501379932015,0.00150107817754854,0.0516471070800357,-0.732186992041817
"Klraq1",1.01613235265987,3.69336477424973,5.08499539481383,0.00150110854099535,0.0516471070800357,-0.732207805380314
"Rev3l",-0.768012005376733,4.3875119442119,-5.08253625662446,0.00150517174264908,0.0516471070800357,-0.734989276308747
"Elovl2",-0.749792330092016,2.0175830096537,-5.07881371921234,0.00151134575973105,0.0516676233383724,-0.739201537714245
"Ccna2",-2.22617608442041,2.77511713044028,-5.07638375427339,0.00151539118729863,0.0516676233383724,-0.741952343941631
"Aspm",-1.8424946440084,1.62226988574716,-5.06886119030659,0.00152799144222613,0.0519323673718628,-0.750473981658472
"Hist1h2af",-2.7366674508961,2.55803219356424,-5.06204045831296,0.00153951700909335,0.0520056793328934,-0.758208197711275
"Acsl4",0.807157894258011,2.83031165320816,5.06185428042052,0.0015398329634879,0.0520056793328934,-0.758419411616121
"Sept7",1.00970024741183,7.29960107305009,5.05402465254208,0.00155318585268771,0.0522922133475422,-0.767306810595993
"Dbn1",-0.602257793715358,4.19416823379465,-5.05085029056748,0.00155863618418305,0.0523117269316437,-0.770912748172036
"Arpc1b",1.54381291221625,2.96418685515385,5.04079509765854,0.00157604179545685,0.0526219036192184,-0.782345391062866
"Cdyl",1.00189858495672,2.93056878604168,5.03895112657956,0.00157925713664664,0.0526219036192184,-0.784443678495592
"Tmem88b",1.63488761930728,2.11853561304273,5.03705170389032,0.00158257680344577,0.0526219036192184,-0.78660562052778
"Htatsf1",0.635744122971764,4.21274829935438,5.02962351901684,0.00159563398891044,0.0528006239809482,-0.795065867444054
"Rfx3",-0.688810126628294,2.47347958709514,-5.02840673429101,0.00159778424523353,0.0528006239809482,-0.796452532490402
"Tmeff1",1.01424735962302,4.87715325170867,5.02192992268601,0.0016092842175321,0.0529585144614941,-0.803837493294526
"Sox10",3.43297666535501,4.28388517402007,5.02017051183027,0.00161242404366002,0.0529585144614941,-0.805844733714116
"Cltb",0.69864649084994,4.64752022194194,5.0125787840147,0.00162605053881521,0.0532432402038882,-0.814511380355595
"Mtap2",-0.946584122042075,6.54428254358856,-5.00892394062091,0.00163265631371752,0.053297048052663,-0.818686932007731
"2610017I09Rik",-1.07116970651381,4.52939506436845,-5.00058396273108,0.00164784208842237,0.0534911257070388,-0.828222943620933
"Pola1",-0.813300848392985,1.51776902407323,-4.99774495696365,0.00165304726079004,0.0534911257070388,-0.831471575674344
"Smarcd3",-0.730091589342407,3.73053923888597,-4.99393668712281,0.00166005827281446,0.0534911257070388,-0.835831305303271
"2610109H07Rik",-1.80939010250896,1.91825298779861,-4.99345429815295,0.00166094870694932,0.0534911257070388,-0.836383709194713
"Zswim6",0.858192229905833,3.13141984696077,4.99117502249081,0.00166516317703575,0.0534911257070388,-0.838994296867724
"Ldlrad3",0.801482402827486,4.64263950384717,4.98938311626697,0.00166848483350633,0.0534911257070388,-0.841047243585042
"Rdh11",0.676725316213602,4.35359140859767,4.98318722161621,0.00168002708415713,0.0537008657257369,-0.848149620798547
"Pepd",0.742654603343793,3.66215580571434,4.97776549821308,0.00169020002339719,0.0537542272620557,-0.854369502109261
"Mcm5",-1.50211854931988,1.93777761204709,-4.97619610681778,0.00169315748961615,0.0537542272620557,-0.856170791827042
"Pank3",0.654924350642428,5.42980358152852,4.96758649963151,0.00170948473791658,0.0537542272620557,-0.866059459610328
"Mmab",0.708886815959595,2.71432035643351,4.96675262522617,0.00171107537293342,0.0537542272620557,-0.867017834207778
"Sh3rf1",1.25242485831621,3.66556182323844,4.96389422181996,0.00171654034672548,0.0537542272620557,-0.870303835337258
"Gm98",2.03711635296956,2.46114476208256,4.9620106161507,0.0017201522148225,0.0537542272620557,-0.872469917043594
"Sncaip",-2.17003541550435,2.16560185482438,-4.96163947770343,0.00172086487956178,0.0537542272620557,-0.872896779210492
